"id","nome_salao","instagram_salao","whatsapp_salao","qtd_total_cabeleireiras","qtd_aplicadoras_gloss","estoque_bisnagas","latitude","longitude","endereco_google","place_id_google","categoria","status","aplicacoes_totais","data_proxima_compra","profissionais_certificados","cep","uf","cidade","bairro","rua","numero","salao_id","dono","createdAt","updatedAt","qtd_aplicacoes_semana","sorteio","data_expiracao","data_ultima_compra","deletedAt"
"17325f26-ee73-452c-b329-7a6cbda92696","Veri perfetto","@veriperfetto","21979667101",4,2,10,"-22.92667860","-43.23900130","R. José Higino, 115 - Tijuca, Rio de Janeiro - RJ, 20520-201, Brazil","ChIJPTVDk5J_mQARBoE0YGu3VUs","sem categoria","ativo",152,"2026-01-28",NULL,"20520201","RJ","Rio de Janeiro","Tijuca","Rua José Higino","115","b5a52d01-018c-437c-99a3-c251fe89f668","7e6f9a69-8f3f-43fc-bdef-b144cb25e960","2025-07-24 21:13:14.087+00","2025-12-03 20:01:09.499+00",5,False,NULL,"2025-12-03",NULL
"06d91602-3d01-4922-bc49-353736128ef4","Salão Rivani Lima","@salaorivanilima","77988230105",3,3,5,"-14.87332800","-40.83963410","R. Mário de Andrade, 105 - Espírito Santo, Vitória da Conquista - BA, 45037-190, Brazil","ChIJnVMCJh07RgcReUypbLCtB_U","sem categoria","inativo",88,"2025-09-26",NULL,"45026074","BA","Vitória da Conquista","Boa Vista","Rua Mário de Andrade","105","22e2f246-c45c-4a9f-bfcb-3787b6549695","cb42e0af-4459-49ab-a2cc-5ee1b3c2e5ab","2025-07-24 21:13:10.283+00","2025-07-24 21:13:10.283+00",2,False,NULL,NULL,NULL
"0e80d0a3-ba5c-4722-9bab-654fbc0c1dde","Studio Val Coimbra","@studiovalcoimbrahair","99988138966",2,1,12,"-7.53350650","-46.04064250","Balsas, State of Maranhão, 65800-000, Brazil","ChIJpZ_7JZbv1ZIR57-L5s3Vfmk","sem categoria","ativo",500,"2026-02-11",NULL,"65800000","MA","Balsas","Cajueiro ","Rua 14 ","230","01f49d59-199e-4289-b176-63effd0464c8","1357d387-fe88-4f49-99aa-44db5a73b85c","2025-07-24 20:50:01.246+00","2025-12-05 00:02:40.068+00",5,True,NULL,"2025-12-04",NULL
"0f272cb5-8416-40ce-a5c4-462d963aca30","Spahair.janainatayeda","@spahair.janainatayeda","27998303443",2,2,28,"-20.35301930","-40.29363340","R. João Martins, 6 - Itapuã, Vila Velha - ES, 29101-640, Brazil","ChIJQXz1Cg4WuAARqqemzf8fRSI","sem categoria","ativo",848,"2026-04-06",NULL,"29101640","ES","Vila Velha","Itapuã","Rua João Martins","6","81037225-8cc8-4dea-9bf2-8e2673c01884","5561c3ad-e941-4170-8fea-1cf7e6904d0e","2025-07-30 20:51:17.349+00","2025-10-31 12:53:03.296+00",NULL,False,NULL,NULL,NULL
"ee69a51c-2ff3-4305-905c-8fb751168631","Belíssima instituto de beleza","@belissimainstitutobeleza","31973253603",2,1,4,"-19.94354640","-43.93547450","R. Maj. Lopes, 400 - São Pedro, Belo Horizonte - MG, 30330-050, Brazil","ChIJC6yHlNGZpgAR2A4l2XDIStA","sem categoria","ativo",64,"2025-12-04",NULL,"30330050","MG","Belo Horizonte","São Pedro","Rua Major Lopes","400","b76dd552-a01d-4205-87f9-6933baa50d26","60a04637-0789-4619-a21a-d90d8202147f","2025-07-24 18:00:57.03+00","2025-11-11 17:09:30.436+00",1,False,NULL,"2025-11-11",NULL
"d6f10286-0a36-4752-9296-f7bf2eec3e1e","Jane Borges Studio","@janeborgesstudio","62991208957",3,3,20,"-17.56541700","-52.56454660","St. Sao Bento, Mineiros - GO, 75830-000, Brazil","ChIJvxcgOxgvY5MRyGxz0FdAW1Y","sem categoria","ativo",976,"2026-02-23",NULL,"75832085","GO","Mineiros","Setor São Bento","Rua da Curtiça","0","535c34a9-c758-4c18-a75f-dded5fcd8771","75fa7a99-aa19-4c25-a520-1ba9f8aa0b07","2025-08-25 22:29:27.241+00","2025-11-03 21:42:15.202+00",18,True,NULL,"2025-11-03",NULL
"729ab03d-5b71-4683-bc79-afaf41628428","salão Belíssima","@lauraalveshairstylist","45998409756",1,1,6,"-25.13463730","-54.30630960","R. Independência, 917 - Itaipulândia, PR, 85880-000, Brazil","ChIJDQT2KFQa9JQReo6AM6dCreI","sem categoria","ativo",56,"2025-12-02",NULL,"85880000","PR","Itaipulândia","Floresta ","Independência ","917","4fd0c851-7e12-451d-bd2c-1af9ef61b7d6","7e9517f4-2daa-4750-a72b-a6d662058ef7","2025-07-30 20:46:59.456+00","2025-10-30 00:15:50.594+00",1,False,NULL,NULL,NULL
"8397fed0-e6b0-48dc-a2f5-78fafaba4377","Silvane Harter Studio de Beleza","@silvaneharter","53981439419",1,1,12,"-31.71935640","-52.35957700","R. Açores, 1182 - Tres Vendas, Pelotas - RS, 96065-610, Brasil","ChIJff88JKpKEJURmpJ73rX8PB4","sem categoria","pendente",348,"2026-01-25",1,"96065610","RS","Pelotas","Três Vendas","Rua Açores","1182",NULL,"9ed09d37-8381-41f1-b795-12a11b57b4a4","2025-10-29 22:22:12.267+00","2025-11-30 00:02:14.404+00",1,True,NULL,"2025-11-29",NULL
"2ede63e8-e8d1-4084-b5b6-911943baba16","Ímpar Salão de Beleza","@imparsalao.bh","31989861241",2,2,16,"-19.93140840","-43.92649060","R. dos Aimorés, 207 - Funcionários, Belo Horizonte - MG, 30140-070, Brazil","ChIJk01C8OqZpgAReBPJw2ae394","sem categoria","ativo",424,"2026-01-27",NULL,"30140070","MG","Belo Horizonte","Funcionários","Rua dos Aimorés","207","36cfd20e-e800-4ab1-b31e-8c8202b2c4c5","e3d6e013-f558-44cd-a13c-bd29e9de77f6","2025-07-30 20:45:30.063+00","2025-10-30 00:21:17.031+00",10,False,NULL,NULL,NULL
"716d1dd6-36bb-47a1-84d6-7772d5f72dca","Parisiene Personal Hair","@parisienepersinalhair","12988972895",1,1,1,"-23.20337670","-45.90041590","R. Jorge Barbosa Moreira, 70 - Vila Ema, São José dos Campos - SP, 12243-070, Brasil","ChIJdVzBv3ZKzJQRB6SBkCvBSVA","sem categoria","pendente",NULL,NULL,1,"12243070","SP","São José dos Campos","Vila Ema","Rua Jorge Barbosa Moreira","70",NULL,"f90f9051-6a68-4a4b-ba99-6ea379ab9d95","2025-11-13 11:27:19.686+00","2025-11-13 11:27:19.686+00",1,False,NULL,NULL,NULL
"c2c340f5-d850-43d6-9388-86e9c799e2c4","Bellas Hair therê","@bellashairepitacio","18981442919",1,1,1,"-7.11883520","-34.88143390","João Pessoa, PB, Brasil","ChIJ16OaATnorAcRNNsmbZxKQW4","sem categoria","ativo",60,NULL,1,"19470000","SP","Presidente Epitacio","Vila Maria","João Pessoa ","980",NULL,"11538fce-0ee2-4dd1-a8e0-84017ae437ea","2025-10-30 13:00:32.164+00","2025-10-30 13:00:32.164+00",1,True,NULL,NULL,NULL
"a68e3859-1a6d-4ae6-9c74-d1189a14943f","Lu Almeida","@festivaldasunhas","19997358615",1,1,1,"-22.72488510","-47.65408370","R. do Vergueiro, 1160 - Centro, Piracicaba - SP, 13400-770, Brasil","ChIJsZBfwg0xxpQR-nHDXcDlE9M","sem categoria","ativo",56,"2025-11-25",1,"13400770","SP","Piracicaba","Centro","Rua do Vergueiro","1160",NULL,"270eda95-5f46-48c9-8498-6653ff137a84","2025-10-28 23:05:22.675+00","2025-10-28 23:06:50.438+00",1,False,NULL,NULL,NULL
"6649e35c-ee9a-4fdc-b578-8ee0f22e2f1d","Espaço Ana Coiffeur","@anafariasprestes","65984744474",1,1,5,"-14.62058430","-57.47431050","R. Belizário de Almeida - Jardim Acapulco, Tangará da Serra - MT, 78300-000, Brasil","ChIJyXIuf1f7mJMRnwLEkn_xOY8","sem categoria","ativo",36,NULL,NULL,"78300134","MT","Tangará da Serra","Jardim Europa","Rua Belizário de Almeida setor N","501",NULL,"3ac3eeac-848f-4a00-a63d-d4de63766f43","2025-09-23 23:25:25.167+00","2025-09-23 23:26:46.809+00",NULL,True,NULL,NULL,NULL
"95662acb-5849-493b-ae62-6fab1cd12a31","Espaço roselyss","@espacoroselyss","31989274339",1,1,2,"-19.64782100","-43.23782090","R. Gameleira, 427 - Valença, Itabira - MG, 35901-027, Brazil","ChIJM2IOYWmhpQARmmU1hlU-uOY","sem categoria","ativo",48,"2025-12-11",NULL,"35901027","MG","Itabira","Machado","Rua Gameleira","427","6673901a-65c2-4276-94de-f03b37dd89a3","f986aed6-497e-4d5a-bed8-046dbff039c6","2025-07-30 20:52:51.226+00","2025-10-02 16:19:36.543+00",NULL,False,NULL,NULL,NULL
"e2261e4f-3fa2-4eee-95e0-2d3230c74f67","Sbhairstylist","@sirlenebrasilino","44999976379",1,1,1,"-23.44897110","-51.87851790","R. Canadá, 604 - Jardim Castelo, Sarandi - PR, 87112-560, Brasil","ChIJB8b_9pna7JQRiupo_sdUM9Q","sem categoria","ativo",32,NULL,1,"87112560","PR","Sarandi","Jardim Castelo","Rua Canadá","604",NULL,"a7724cbb-4a66-4d9c-bfd2-2f8410316404","2025-10-21 23:00:44.671+00","2025-10-28 23:20:39.662+00",1,True,NULL,NULL,NULL
"e20ff598-f2ba-464e-b4f9-85d99c59ccd8","WB Modern Hair","@wederebinhomodernhair","77991193395",1,1,20,"-12.15346380","-44.99679560","R. Voluntários da Pátria, 177 - Renato Goncalves, Barreiras - BA, 47806-081, Brasil","ChIJFcLpFp-KXwcRVdHoEj58GKA","sem categoria","ativo",144,"2026-03-13",1,"47806081","BA","Barreiras","Renato Gonçalves","Rua Voluntários da Pátria","177",NULL,"15208334-6a65-4b4f-a7dc-42017430cf2c","2025-10-29 20:50:41.485+00","2025-11-21 19:07:48.901+00",1,False,NULL,"2025-11-21",NULL
"45d79346-df78-438d-8677-68492c2491c6","Francielle Venuto Beauty Center","@franciellevenutobeautycenter","19991645509",2,1,6,"-22.86689330","-47.04238600","R. Dr. Euclídes Viêira, 177 - Parque São Quirino, Campinas - SP, 13088-280, Brazil","ElVSLiBEci4gRXVjbMOtZGVzIFZpw6ppcmEsIDE3NyAtIFBhcnF1ZSBTw6NvIFF1aXJpbm8sIENhbXBpbmFzIC0gU1AsIDEzMDg4LTI4MCwgQnJhemlsIjESLwoUChIJq1J9QOrFyJQRJkN1lbj9wqIQsQEqFAoSCUHgBtHBxciUEVU3DSb_qQl6","sem categoria","ativo",300,"2025-12-25",NULL,"13088280","SP","Campinas","Parque São Quirino","Rua Doutor Euclides Vieira","177","013dcd52-1e1e-4461-9217-02aac9bf7b8b","2ad3c792-ca88-4fe6-aec4-fedc3b848579","2025-07-24 21:08:48.974+00","2025-11-21 21:14:52.112+00",2,True,NULL,"2025-11-21",NULL
"bd77a0a6-6960-4200-8b90-876b2468a72f","Lindo espaço de beleza","@lindoespacodebeleza","61991163079",0,0,0,"-15.73273400","-47.75353100","Condomínio Mansões Entrelagos Regiao Dos Lagos - Sobradinho, Brasília - DF, 73255-903, Brasil","ChIJFRduKT0WWpMR64gt2Amt3Ik","sem categoria","ativo",NULL,NULL,NULL,"73255904","DF","Brasília","Região dos Lagos (Sobradinho)","Rodovia DF-250/ km 2.5 cond.novo horizonte","11",NULL,"81555756-34c9-406e-b2b0-11170e464c89","2025-11-21 17:31:50.929+00","2025-11-21 17:34:17.83+00",NULL,False,NULL,NULL,NULL
"5c9cffea-dd8f-47d4-8a81-9862a69ab725","Augusto liscoski","@liscoski","41991348818",1,1,12,"-25.42902090","-49.25667040","R. Sete de Abril, 301 - Alto da XV, Curitiba - PR, 80045-105, Brazil","ChIJ4Uoe8Ubk3JQRMBI8zFJfMyo","sem categoria","ativo",400,"2026-02-11",NULL,"80045105","PR","Curitiba","Alto da Rua XV","Rua Sete de Abril","301","66e75bc8-f623-48ad-a4b9-3c21a3cd24a2","d7daa6fe-f7b9-47eb-b9ef-0af1ce8b1aec","2025-08-21 13:31:14.446+00","2025-12-05 22:00:31.946+00",3,False,NULL,"2025-12-05",NULL
"c556e4dd-5736-44b5-a9f2-7405951b82df","Estilo e beleza","@estilo.e.beleza","41998346403",1,1,4,"-25.55134240","-49.19370930","R. Joinville - São Pedro, São José dos Pinhais - PR, 83307-070, Brasil","EklSLiBKb2ludmlsbGUgLSBTw6NvIFBlZHJvLCBTw6NvIEpvc8OpIGRvcyBQaW5oYWlzIC0gUFIsIDgzMzA3LTA3MCwgQnJhemlsIi4qLAoUChIJzVeWs1r33JQRyWzz6jtlf0QSFAoSCUHdU81R99yUESiVMYyyIVqm","sem categoria","ativo",48,"2026-01-01",1,"83030480","PR","São José dos Pinhais","Sao pedro","Rua Joinville 3001sjp ","3001",NULL,"e5dce89b-5abe-4a45-9824-435b467cbf73","2025-10-30 13:34:14.326+00","2025-12-09 15:01:29.626+00",1,False,NULL,"2025-12-09",NULL
"ed506045-fb9c-4590-8470-e23769103b83","Beleza Elementar","@belezaelementarestetica","51985990390",1,1,1,"-30.01313000","-51.19522200","Av. São Pedro, 1439 - São Geraldo, Porto Alegre - RS, 90230-122, Brasil","ChIJM-hyYsF5GZURsIP0HeCVEcA","sem categoria","ativo",NULL,NULL,1,"90230122","RS","Porto Alegre","São Geraldo","Avenida São Pedro","1439",NULL,"cf14fdb0-be90-4a1f-873f-9d41533014ef","2025-12-10 13:29:14.677+00","2025-12-10 13:29:38.893+00",1,False,NULL,NULL,NULL
"d7193d2f-851b-4ce0-9fde-d652da708c40","Hairs Design Coiffeur","@hairsdesigncabeleireiros","21996230527",5,2,10,"-23.00081400","-43.34281060","Av. das Américas, 3255 - loja 133 - Barra Garden, Rio de Janeiro - RJ, 22631-002, Brazil","ChIJPdtCdRPamwARSXeEaFrpgtM","sem categoria","ativo",160,"2026-02-04",NULL,"22631002","RJ","Rio de Janeiro","Barra da Tijuca","Avenida das Américas","3255 Lj 133","97b44477-3d56-466a-ad09-1f4b06ecf9c7","7134057b-08b8-4f48-b541-457c78ceff36","2025-07-30 20:38:23.401+00","2025-12-10 18:00:25.222+00",NULL,False,NULL,"2025-12-10",NULL
"728d8465-a86a-4a59-b693-7f3532766ee8","FC Concept Ltda","@fcconcept.br","3434362004",9,9,6,"-18.64225030","-48.19637390","R. da Glória, 403 - Centro, Araguari - MG, 38440-048, Brasil","ChIJGeAhRcwxpJQRY4AhokF7H_I","sem categoria","ativo",48,"2026-01-18",9,"38440048","MG","Araguari","Centro","Rua da Glória","403",NULL,"221e6444-d007-4a2a-8b28-17fd7d62f64f","2025-10-08 13:51:12.899+00","2025-12-15 19:14:46.354+00",10,False,NULL,"2025-10-06",NULL
"b39e4ed2-8ada-42ea-95d3-e61901b1a909","Ely Macário","@elymacario","91980640152",4,4,1,"-1.45924890","-48.47542920","Tv. Nove de Janeiro, 1882-2569 - São Brás, Belém - PA, 66060-585, Brasil","EktUdi4gTm92ZSBkZSBKYW5laXJvLCAxODgyLTI1NjkgLSBTw6NvIEJyw6FzLCBCZWzDqW0gLSBQQSwgNjYwNjAtNTg1LCBCcmF6aWwiLiosChQKEglf0gVkKYykkhHixVbuBilxLxIUChIJZ-mC5yuMpJIRKxFUD4F-4EI","sem categoria","ativo",512,"2025-11-05",NULL,"66060585","PA","Belém","São Brás","Travessa Nove de Janeiro","19995","423e3f65-d894-4e60-bc41-f4543b045e54","ea1c6690-9303-498a-9487-42edee137505","2025-07-31 19:08:42.469+00","2025-10-30 13:34:55.92+00",5,True,NULL,NULL,NULL
"bc7426ad-e0e5-48bc-afaf-2619dc3b4c3d","Studio Luciane Lima","@studiolucianelima","31994708789",1,1,3,"-19.93061940","-44.02997550","Av. Teleférico, 169 - Conj. Agua Branca, Contagem - MG, 32370-010, Brazil","ChIJUVUVOMWVpgARe9AMRYpwj3I","sem categoria","ativo",64,"2025-08-10",NULL,"32370000","MG","Contagem","Darcy Vargas","Luciane Lima Silva","163","20db3a72-e580-4549-a1b4-6a9bb910a307","30e2ffd9-4f3a-4ec8-8050-d9a67de9aa84","2025-07-24 20:50:35.406+00","2025-07-24 20:50:35.406+00",4,False,NULL,NULL,NULL
"3b66c114-ca05-49da-80ab-dff7b4c091ac","Salão dom","@salaodom","61991784030",2,2,3,"-15.74533080","-47.89791610","SCRN 714/715 Bl. B - SHCGN - Asa Norte, Brasília - DF, 70760-776, Brazil","ChIJabqCcoo5WpMRz7EdOTGCD4c","sem categoria","ativo",64,"2025-09-10",NULL,"70761670","DF","Brasília","Asa Norte","Quadra SCRN 714/715 Bloco G","12","5446d1b4-731f-484a-92f1-1420e1aa4354","b156de2c-145f-484e-a8a2-565542a1a5ae","2025-07-30 20:47:43.134+00","2025-07-30 20:47:43.134+00",2,False,NULL,NULL,NULL
"a1a75c52-c0db-41a1-900d-141c3664e985","Studio de beleza Morgana silveira","@morganastudiodebeleza","48999918110",1,1,4,"-27.60666580","-48.57920510","Av. Alm. Tamandaré, 233 - Coqueiros, Florianópolis - SC, 88080-160, Brazil","ChIJJYV6-r03J5UROpi36e9uScw","sem categoria","ativo",16,"2025-11-06",NULL,"88106445","SC","Florianopolis ","Coqueiros","Av Almirante Tamandaré ","233","79da6209-646f-4660-b10d-b80244e8f576","966dce03-5113-4d3d-9837-973ce524f26e","2025-07-24 21:14:40.657+00","2025-07-24 21:14:40.657+00",1,False,NULL,NULL,NULL
"a5f6c76a-c3bd-42f7-aee7-b84c5ce1c5a9","Sérgio Soares Via Porchat","@sergiosoaresviaporchat","13997357567",12,6,8,"-23.96574050","-46.32548480","R. Dr. Alfredo Porchat, 67 - Boqueirão, Santos - SP, 11055-080, Brazil","ChIJ58heCgcDzpQRBiiAaU0jRAQ","sem categoria","ativo",396,"2025-11-27",NULL,"11055080","SP","Santos","Boqueirão","Rua Doutor Alfredo Porchat","67","0c4abfe9-936d-44dd-b17d-c200fedbd0ee","97b43dc9-85be-465a-bc47-d52c4d46d618","2025-07-30 20:44:28.305+00","2025-08-25 23:20:17.857+00",10,False,NULL,NULL,NULL
"acb6c4a6-7e25-49d1-9f84-fbe60b92dd4e","Nm Hair","@neidealfieri","11957693863",1,1,4,"-23.66441880","-46.57238330","Rua Duque d'Abruzzo, 289 - Rudge Ramos, São Bernardo do Campo - SP, 09621-000, Brazil","ChIJQ4AMmxRDzpQROYNZAfxzc9g","sem categoria","ativo",240,"2025-11-06",NULL,"09621000","SP","São Bernardo do Campo","Rudge Ramos","Rua Duque D'Abruzzo","289","bdf55431-4cfd-4f20-9ecf-28e3680748e9","8ab4d748-0842-4a3d-9adb-f30d6503ba42","2025-07-24 22:09:23.366+00","2025-09-01 21:01:37.299+00",4,False,NULL,NULL,NULL
"91caf079-4c0f-4fe7-9123-dfb13163b707","Mathias Hair Concept","@mathiashairleo","21964722638",1,1,2,"-22.97084860","-43.36615640","Av. Ator José Wilker, 605 - Jacarepaguá, Rio de Janeiro - RJ, 22775-024, Brazil","ChIJ0cLFJILZmwARvaPB0NfW1Z8","sem categoria","ativo",16,"2025-09-18",NULL,"22775024","RJ","Rio de Janeiro","Barra Olímpica","Avenida Ator José Wilker","605","87732418-fe78-46b0-a505-81751525615a","530cf559-e18a-4033-b07b-d101eaf14ff1","2025-07-24 21:52:09.261+00","2025-07-24 21:52:09.261+00",1,False,NULL,NULL,NULL
"b9aa2de7-d324-4b81-b0fa-6d54c3957cc8","Império das Cacheadas","@ImpériodasCacheadas","99981809086",1,1,5,"-5.53190750","-47.47772620","R. Maranhão, 995 - Centro, Imperatriz - MA, 65907-110, Brazil","ChIJY7WnsQhfxZIRP1Ucb8-NBSc","sem categoria","ativo",40,"2025-12-03",NULL,"65901590","MA","Imperatriz","Centro","Rua Maranhão","995","5e5e106c-f75d-4e0e-83d2-76888976c06c","978c58e2-ce90-423f-add3-7edb93137174","2025-07-24 22:08:35.092+00","2025-07-24 22:08:35.092+00",1,False,NULL,NULL,NULL
"b76b8dbf-8839-45ba-a92c-8f5d3e8dc49a","Espaço Grazy Migliat","@grazymigliat","67999403415",1,1,3,"-20.48308810","-55.77847350","R. Daniel Guerra, 196 - Guanandy, Aquidauana - MS, 79200-000, Brazil","ChIJq5L5PhXmfZQRWtFz3Tfe0k8","sem categoria","ativo",128,"2025-08-13",NULL,"79200000","MS","Aquidauana","Vila Icaraí ","Rua Daniel Guerra ","196","25e3f933-4c77-4e64-8649-47c5ea65fc4f","6ff6d331-b908-4b00-8b5b-c653b179d148","2025-07-24 22:08:20.927+00","2025-07-24 22:08:20.927+00",3,True,NULL,NULL,NULL
"acc9d321-6aa2-41c6-96ae-57dda480a357","Tesoura e cia","@tesoura.cia","41996536797",3,2,16,"-25.42045300","-49.29147410","R. Alcides Munhoz, 520 - Mercês, Curitiba - PR, 80810-040, Brazil","ChIJxdtkVPzj3JQRnaNCpYHwYk8","sem categoria","ativo",176,"2026-01-28",NULL,"80810040","PR","Curitiba","Mercês","Rua Alcides Munhoz","520","80ef9693-4aa4-4c63-8caf-f6892c8bcdad","f82c718f-8843-48ae-a434-8986c75a7046","2025-07-30 20:43:59.718+00","2025-10-30 13:34:45.682+00",NULL,False,NULL,NULL,NULL
"e6a89b51-d806-47c7-8a79-2f1ed1da21ee","Celma Tofanin","@celmaoliveiratofanin","16991821327",1,1,3,"-21.18483970","-47.78115680","Rua João Nutti, 2446 - Parque dos Bandeirantes, Ribeirão Preto - SP, 14090-387, Brazil","ChIJZ0PO30C_uZQRzX-wkiCZ0nw","sem categoria","ativo",136,"2025-08-16",NULL,"14090387","SP","Ribeirão Preto","Parque dos Bandeirantes","Rua João Nutti ","2446","43c88c40-edf6-4cfa-bd8e-9e46bb6e760b","82cc5888-7f09-4552-a925-f95ea0492478","2025-07-30 20:03:25.593+00","2025-07-30 20:03:25.593+00",5,False,NULL,NULL,NULL
"f4429bc0-54f2-4783-8c03-075c89bc46c1","Pedro Azevedo Studio","@pedroazeveedo","31991656635",2,2,5,"-19.97577920","-43.97785410","R. Francisco Castro Monteiro, 46 - Buritis, Belo Horizonte - MG, 30575-835, Brazil","ChIJl7yVY369pgARhQiwkUIn1JM","sem categoria","ativo",132,"2025-12-12",NULL,"30575835","MG","Belo Horizonte","Buritis","Rua Francisco Castro Monteiro","46","02e2153e-39e5-4ee0-953e-e0422463f2da","d847e233-4a3f-44a0-82e9-94c1673a1e03","2025-07-24 21:41:06.151+00","2025-09-15 23:42:46.947+00",2,False,NULL,NULL,NULL
"639295d6-d7b3-44cd-bbdc-236dcf5d2b31","Studio Patrícia Souza","@studiopatriciasouzabeauty","67992453021",1,1,3,"-20.51522940","-54.66412820","R. Souto Maior, 1231 - Tijuca, Campo Grande - MS, 79094-560, Brazil","ChIJmwMUgTfkhpQR28nZ5iPzors","sem categoria","ativo",32,"2025-09-01",NULL,"79094560","MS","Campo Grande","Jardim Tijuca","Rua Souto Maior","1231","7bf04b69-0989-45ae-9db3-15aee04c8f72","52c72b71-8c74-478b-93d1-fcda9ba79d92","2025-08-15 18:21:47.716+00","2025-08-15 18:21:47.716+00",5,False,NULL,NULL,NULL
"b6022bdb-c412-4089-8313-d08f1413a5c9","Patricia Ribeiro","@patyribdesigner","11986061734",1,1,20,"-22.58503360","-47.16751460","Alameda Monsenhor Edson Vieira Lício, 404 - Nova Artur, Artur Nogueira - SP, 13162-062, Brazil","ChIJyxlocQONyJQRsOf4dBy5aE0","sem categoria","ativo",364,"2026-02-17",NULL,"13162062","SP","Artur Nogueira","Nova Artur","Alameda Monsenhor Edisson Vieira Lício","404","cd4f4cdc-1095-43a4-9549-028d6da0ba1d","8d6c8cb5-62f7-486f-bd86-993da9d02866","2025-07-24 21:27:00.423+00","2025-10-28 14:29:47.764+00",5,True,NULL,NULL,NULL
"f1f28281-bed5-4860-a84f-911653b49201","Espaço de beleza bonita","@espacodebelezabonitaa","88999361153",1,1,20,"-6.35749390","-39.29839310","R. Dr. João Pessoa, 322 - Centro, Iguatu - CE, 63500-092, Brazil","ChIJp0rUPkceowcRAx9AtnAwD-k","sem categoria","ativo",380,"2026-01-26",NULL,"63500092","CE","Iguatu","Centro","Rua Doutor João Pessoa","322","1fa517ff-747e-4440-baec-845ce62592a5","0b8612c3-c04c-4a06-b0ff-ba583cceb734","2025-07-24 22:09:55.363+00","2025-07-24 22:09:55.363+00",3,False,NULL,NULL,NULL
"b6a59df8-7a51-4b48-8f2d-5fb54f41c05e","Camila Lima Stúdio de Beleza","@camilalima.studiodebeleza","16981675586",3,1,6,"-21.18068480","-47.78657460","Av. Treze de Maio, 1079 - Jardim Paulistano, Ribeirão Preto - SP, 14090-570, Brazil","ChIJu1F1shW_uZQR-1bdTFEErm0","sem categoria","ativo",24,"2025-11-23",NULL,"14090270","SP","Ribeirão Preto","Jardim Paulistano ","Avenida Treze de Maio","1079","d7e37191-3e8a-4fbd-8a97-645e9489024d","7d3991b4-d8bb-4ab9-bf20-817cf44bc443","2025-08-31 18:58:53.954+00","2025-08-31 18:58:53.954+00",2,False,NULL,NULL,NULL
"b1230a59-6ee1-479d-9013-ad6fad1b3f92","Salão Modifick","@salaomodifick","3232118353",1,1,1,"-21.76459800","-43.35007700","R. Espírito Santo, 1207 - Centro, Juiz de Fora - MG, 36016-200, Brasil","ChIJtUq3XWCbmAARer2CgdxzhmQ","sem categoria","ativo",NULL,NULL,1,"36016200","MG","Juiz de Fora","Centro","Rua Espírito Santo","1207",NULL,"0fe74e94-c99f-4d7b-b7b8-47480bd2c502","2025-12-10 13:48:18.799+00","2025-12-10 13:48:18.799+00",1,False,NULL,NULL,NULL
"ce9394ee-ded6-4619-abc7-3a2cf9ac985f","Studiokconcept","@studiokconcept","11981880516",31,2,16,"-23.60668350","-46.65562650","Av. Moema, 603 - Moema, São Paulo - SP, 04077-022, Brazil","ChIJN23IyRZazpQRCjZ1zQaQgi8","sem categoria","ativo",400,"2026-02-09",NULL,"04077022","SP","São Paulo","Moema","Avenida Moema","603","3342e8bc-4e87-4f68-9038-f0ea6060a25e","b4f95084-f785-478a-9519-5031ac960689","2025-07-24 21:26:00.927+00","2025-11-26 01:01:51.202+00",5,False,NULL,"2025-11-25",NULL
"262f41b3-a814-405a-91bc-521564a62276","Studio de beleza Thiago Rodrigues","@thirodrigues12","62984469175",1,1,6,"-16.10185490","-49.33400430","Av. Diassis de Brito, 155 - Lot. Jardim Santa Paula, Petrolina de Goiás - GO, 75480-000, Brazil","EmBBdi4gRGlhc3NpcyBkZSBCcml0bywgMTU1IC0gTG90LiBKYXJkaW0gU2FudGEgUGF1bGEsIFBldHJvbGluYSBkZSBHb2nDoXMgLSBHTywgNzU0ODAtMDAwLCBCcmF6aWwiMRIvChQKEgmbJ3mcEjNckxF10zhQJuR1dRCbASoUChIJo2lUvRIzXJMRfzA0rnxFi9Q","sem categoria","ativo",72,"2026-01-01",NULL,"75480000","GO","Petrolina de Goiás","Centro","Avenida Diassis Souza Brito ","155","d9a7d3b0-2eec-4c0a-abde-56f3358551f3","a55e0d7c-4203-4e6e-86b2-dd5f6ca8b32d","2025-07-24 21:14:29.228+00","2025-11-28 20:00:49.811+00",5,False,NULL,"2025-11-28",NULL
"cc98f507-8c7c-4c0a-a489-11e112eb5f6c","Palace Hair","@palacehair01","43996062984",1,1,8,"-23.09874480","-50.37539940","R. Elísio Manoel dos Santos, 35 - Bandeirantes, PR, 86360-000, Brazil","ChIJR0IQa8LA6pQRZmRvoRWDzuc","sem categoria","ativo",96,"2026-01-22",NULL,"86362018","PR","Bandeirantes","ibc","Rua Elísio Manoel dos Santos","35","261b83b3-5a10-42c9-a615-ad4c58687df9","05abbdfa-801b-41cf-b531-ee5ccf91f15c","2025-08-15 12:13:49.404+00","2025-12-08 16:01:04.545+00",3,False,NULL,"2025-12-08",NULL
